length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
89,18,0,2,3,0,0,0,0,0,0,0,1,9,0,1,0,0,0,1,0,0,0,0,0,0.02247191,0.0,0,0,0,0,0,2,1,0,0,0,0,0,11,1,2,11,2,11,11,9,5.727272727000001,11.0,5.2,3,0,0,0,0,0,0,57,2500,0,0,1,2,1
65,15,0,3,1,1,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.015384615,0.0,0,0,1,0,0,3,1,0,0,0,0,0,10,0,1,4,1,9,7,9,4.6,5.5,4.375,0,0,0,0,0,0,0,0,-1,0,0,1,0,1
33,22,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,2,3,2,15,15,2,6.666666667,9.0,2.0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,10,10,0,10,10,0,10.0,10.0,0.0,0,0,0,0,0,0,0,363,2,0,0,1,0,1
16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,1,0,-1,774801,0,0,2,0
37,30,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.027027027,0.033333333,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,0,372,7298,3507098,0,0,5,0
40,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,7,10,7,10,10,10,9.0,10.0,8.5,0,0,0,0,0,0,0,170,2387,557472,0,0,2,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,1,0,-1,1770667,0,0,2,0
22,15,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,5,5,0,6,6,0,5.5,5.5,0.0,1,0,0,0,0,0,1,0,1737,141484,0,0,3,0
32,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.03125,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,5,9,9,5,5.666666667,6.0,5.0,0,1,0,0,0,0,0,2506,5894,35,0,0,10,0
46,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,3,4,3,3,13,17,17,13,11.0,10.0,13.0,0,0,0,0,0,0,0,2506,6259,683,0,0,6,0
49,14,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,10,4,10,10,9,6.6,10.0,5.75,0,0,0,0,0,0,0,167,8233,7093,0,0,5,0
44,21,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.113636364,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,5,3,3,3,13,13,5,5.8,8.0,4.333333333,1,0,0,0,0,0,0,250,5959,37967,0,0,5,0
119,84,0,18,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.268907563,0.25,0,0,0,0,1,3,0,0,0,0,1,0,19,3,1,2,1,18,18,6,4.684210526,5.230769231,3.5,0,0,0,0,0,0,0,358,1834,0,0,1,0,1
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
77,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.051948052,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,2,13,2,16,13,16,8.0,13.0,7.166666667,4,0,0,0,0,0,0,0,-1,0,0,1,0,1
33,18,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,1,0,0,1,0,5,5,3,3,3,5,5,3,3.6,4.0,3.0,0,0,0,0,1,0,0,359,5,0,0,1,0,1
36,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,2,2,4,10,10,5,5.25,6.0,4.5,0,0,0,0,0,0,0,506,6433,625,0,0,5,0
27,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,3,3,3,3,4,6,6,4,4.333333333,4.5,4.0,0,0,0,0,0,0,0,972,854,6847947,0,1,0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,189,3828,550873,0,0,2,0
42,34,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,1,0,3,0,7,7,0,11,11,0,9.333333332999999,9.333333332999999,0.0,1,0,0,0,0,2,0,2216,2532,514430,0,1,0,1
40,17,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,5,13,5,13,13,8,8.666666667000001,13.0,6.5,0,0,0,0,0,0,0,2304,-1,411426,0,0,2,0
79,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,3,3,4,14,14,10,7.375,8.5,7.0,0,0,0,0,0,0,0,891,3857,221138,0,0,5,0
99,15,0,2,1,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.090909091,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,4,1,4,1,26,6,26,7.8,5.0,8.5,2,1,0,0,0,0,0,2974,8347,1,0,1,10,1
58,49,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,36,36,0,22.0,22.0,0.0,0,1,0,0,0,0,0,373,7296,0,0,1,5,1
55,19,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.018181818,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,1,3,1,12,12,9,4.75,7.5,3.833333333,0,0,0,0,0,0,0,194,7110,5533318,0,1,3,1
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.029411765,0.04,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
67,13,0,2,2,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,3,0,9,4,2,3,2,11,5,11,5.333333333,4.0,5.714285714,0,0,0,0,0,0,0,349,10607,6992,0,1,6,0
56,20,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,3,3,3,12,12,9,6.5,7.5,6.0,1,0,0,0,0,0,0,79,1748,0,0,1,3,1
40,12,0,1,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,8,2,11,8,11,6.0,8.0,5.333333333,0,0,0,0,0,0,0,217,1975,0,0,1,0,1
115,18,1,3,0,0,0,0,0,0,2,0,0,12,0,1,0,0,0,0,1,0,0,0,1,0.069565217,0.0,0,0,1,0,0,3,0,0,0,0,1,0,15,4,3,3,3,10,9,10,5.933333332999999,6.0,5.923076922999999,4,0,0,0,0,0,0,288,5556,0,0,1,0,1
39,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,5,3,3,5,11,11,6,6.25,7.0,5.5,0,0,0,0,0,0,0,581,8917,1358,0,0,7,0
49,14,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,5,2,3,2,10,6,10,5.5,4.5,6.0,0,0,0,0,0,0,0,2023,4916,19476,0,0,5,0
73,58,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.054794521,0.068965517,0,0,0,0,0,3,0,0,0,0,1,0,5,2,7,9,7,18,18,7,11.6,12.75,7.0,0,0,0,0,0,0,0,354,1837,0,0,1,0,1
44,37,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,24,24,0,16.0,16.0,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
43,28,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,3,2,3,2,13,13,3,5.4,7.333333333,2.5,1,0,0,0,0,0,0,569,-1,10504747,0,0,0,1
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,2154,-1,59571,0,0,5,0
54,12,0,2,1,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.074074074,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,4,2,3,2,7,4,7,4.25,3.5,4.5,0,0,0,0,0,0,0,69,9427,166,0,0,7,0
33,18,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,15,6,15,15,6,10.5,15.0,6.0,0,0,0,0,0,0,0,269,96,0,0,1,0,1
39,16,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,2,2,2,9,9,6,4.6,5.5,4.0,0,1,0,0,0,0,0,903,7132,12,0,0,7,0
69,10,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,9,2,2,7,2,9,7,9,5.666666667,7.0,5.5,5,0,0,0,0,0,0,313,783,0,0,1,1,1
57,18,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,4,3,3,3,10,10,8,5.714285714,6.5,5.4,0,0,0,0,0,0,0,343,-1,109880,0,0,4,0
52,43,1,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.173076923,0.209302326,0,0,0,1,0,3,0,0,1,0,0,0,7,2,1,1,0,11,11,0,4.714285714,4.714285714,0.0,0,0,0,0,0,0,0,217,5627,0,0,1,5,1
35,21,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,5,3,2,3,2,5,5,2,3.2,4.0,2.0,0,0,0,0,0,0,0,0,-1,956800,0,0,3,0
29,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.103448276,0.166666667,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,11,11,2,5.333333333,7.0,2.0,0,0,0,0,0,0,1,0,-1,138308,0,0,3,0
218,12,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,1,0.371559633,0.083333333,0,0,0,0,0,3,1,0,0,0,0,0,14,13,2,5,2,64,5,64,13.64285714,5.0,14.30769231,4,0,0,0,0,0,0,24,-1,0,0,1,0,1
64,39,0,5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.015625,0.025641026,0,0,0,0,0,3,0,0,1,0,0,0,10,1,1,1,2,9,9,7,4.4,5.0,3.5,3,0,0,0,0,0,0,228,5615,0,0,1,5,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,387,5091,350385,0,0,4,0
42,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,3,3,3,9,9,8,5.6,6.0,5.333333333,2,0,0,0,0,0,0,188,6006,0,0,1,0,1
98,11,0,4,0,0,0,0,0,0,1,0,4,6,0,1,0,0,0,4,1,0,0,0,0,0.102040816,0.0,0,0,0,0,0,3,0,1,0,0,0,0,13,6,1,3,1,15,3,15,5.692307692000001,3.0,6.181818182000001,0,0,0,0,0,2,0,0,-1,11808,0,1,6,0
33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,1,0,0,0,0,0,371,7298,0,0,0,5,0
141,38,0,2,1,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.07092198599999999,0.0,0,0,1,0,0,2,1,0,1,0,1,0,14,3,1,2,1,20,20,18,8.142857142999999,10.66666667,7.454545455,0,0,0,0,0,0,0,381,8019,0,0,1,4,1
120,21,0,2,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,11,3,3,3,5,13,13,12,8.909090909,8.0,9.111111111,0,0,0,0,0,0,0,1201,5738,8550,0,0,6,0
48,12,0,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,2,5,2,8,5,8,5.0,5.0,5.0,1,0,0,0,0,0,0,128,2429,9900817,0,1,1,1
40,9,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,6,2,6,6,6,4.166666667,6.0,3.8,2,0,0,0,0,0,0,289,5555,0,0,1,1,1
34,12,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.05882352900000001,0.0,0,0,0,0,0,3,0,1,0,0,0,0,5,4,3,3,4,4,4,4,3.8,3.5,4.0,0,0,0,0,0,0,0,325,4788,102168,0,0,5,0
44,16,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0.0,0,0,0,0,0,2,0,1,0,0,1,0,6,1,4,4,4,7,7,5,4.666666667,5.5,4.25,0,0,0,0,0,0,0,1159,8701,309,0,0,6,0
18,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,252,5592,0,0,0,2,0
26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,6,6,0,8,8,0,7.0,7.0,0.0,0,0,0,0,0,0,0,246,5232,784264,0,0,7,0
62,12,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.016129031999999998,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,1,2,9,2,10,9,10,5.625,9.0,5.1428571430000005,3,0,0,0,0,0,0,331,-2,0,0,1,0,1
44,17,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,3,0,6,0,2,4,2,6,5,6,4.166666667,4.5,4.0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1
33,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,10,10,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,0,3352,5778,60032,0,0,4,0
38,30,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.105263158,0.133333333,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,1,0,6381,0,0,1,3,1
120,13,0,3,6,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,3,0,17,8,1,3,1,9,5,9,5.470588235,4.0,5.666666667,0,0,0,0,0,0,1,661,12124,1004,0,1,7,0
77,13,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,2,1,0,0,0,0,0,7,4,3,10,3,17,10,17,8.428571429,10.0,8.166666667000001,0,0,0,0,0,0,0,153,213,0,0,1,0,1
39,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.051282051,0.076923077,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,5,18,18,5,8.666666667000001,10.5,5.0,0,0,0,0,0,0,0,198,168,0,0,1,0,1
56,18,0,1,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,2,14,2,14,14,8,5.571428571,14.0,4.166666667,0,0,0,0,0,0,0,265,100,0,0,1,0,1
41,15,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,4,7,7,6,5.0,5.0,5.0,0,0,0,0,0,0,0,37,9094,30761,0,0,5,0
96,10,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,9,1,4,6,4,21,6,21,8.555555556,6.0,8.875,0,0,0,0,0,0,0,86,3566,0,0,0,1,1
81,16,0,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.098765432,0.0,0,0,0,0,0,1,1,0,0,0,0,0,12,3,2,5,2,10,6,10,4.75,5.5,4.6,0,0,0,0,0,0,0,286,3366,219637,0,0,5,0
41,33,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.341463415,0.424242424,0,0,0,0,0,2,0,1,0,0,0,0,2,2,6,6,0,22,22,0,14.0,14.0,0.0,0,0,0,0,0,0,0,102,3916,0,0,1,0,1
28,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,6,3,6,6,5,4.666666667,6.0,4.0,0,0,0,0,0,0,1,0,1186,0,0,1,0,1
79,47,0,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,1,0,0,0,7,2,1,1,3,30,30,11,8.714285713999999,10.0,7.0,0,0,0,0,0,0,0,217,5627,0,0,1,5,1
436,11,1,2,2,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0.587155963,0.272727273,0,0,0,0,0,2,0,1,0,0,0,0,14,23,3,7,3,288,7,288,29.42857143,7.0,31.15384615,0,0,0,0,0,0,0,298,1163,0,0,1,0,1
46,19,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,0,3,3,3,5,5,5,4.1428571430000005,4.333333333,4.0,0,0,0,0,0,0,0,80,1015,1196152,0,1,2,1
50,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,8,14,14,11,9.0,8.5,9.5,0,0,0,0,0,0,0,449,7586,988,0,0,5,0
83,13,0,2,1,0,1,1,0,2,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.012048193,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,1,9,1,15,9,15,6.0,9.0,5.666666667,0,0,0,0,0,0,0,277,-1,0,0,1,0,1
46,16,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,2,12,2,12,12,8,5.0,12.0,3.6,3,0,0,0,0,0,0,61,2130,4159076,0,1,0,1
44,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.113636364,0.192307692,0,0,0,0,0,3,0,0,0,0,0,0,4,5,4,8,4,13,13,5,7.5,10.5,4.5,1,0,0,0,0,0,0,645,1546,4669,0,1,2,1
155,6,1,2,0,0,1,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.632258065,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,5,2,3,2,98,3,98,15.11111111,3.0,16.625,0,0,0,0,0,0,0,274,3744,0,0,1,2,1
42,19,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.047619048,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,15,3,15,15,5,6.75,15.0,4.0,0,0,0,0,0,0,0,344,21,0,0,1,0,1
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,19,1077,0,0,1,0,1
43,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,10,10,17,17,10,17,13.5,10.0,17.0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1
93,31,0,4,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.064516129,0.0,0,0,0,0,0,3,0,0,0,0,0,0,12,2,2,5,2,11,11,10,5.833333333,8.333333332999999,5.0,0,1,0,0,0,0,0,587,7448,385,0,1,8,0
24,17,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.041666667,0.05882352900000001,0,0,0,0,0,3,0,1,0,0,0,0,2,0,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,59,-1,0,0,1,0,1
52,26,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,6,9,6,10,10,10,8.75,9.5,8.0,0,0,0,0,0,0,0,210,2346,242217,0,1,2,0
63,23,0,3,1,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.126984127,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,1,1,2,1,12,12,7,4.4,6.0,3.714285714,0,0,0,0,0,0,0,121,610,0,0,1,0,0
47,10,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.042553191,0.2,0,0,0,0,1,1,0,0,0,0,0,0,5,0,4,7,4,11,7,11,6.4,7.0,6.25,0,0,0,0,0,0,0,93,2098,0,0,1,2,1
36,15,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,7,7,5,4.2,5.0,3.666666667,0,0,0,0,0,1,0,347,7688,0,0,1,1,1
120,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0.0,0,0,0,1,0,3,0,0,0,0,0,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,0,25,3993,5707171,0,1,0,1
55,47,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.254545455,0.29787234,0,0,0,0,0,3,0,0,1,0,0,0,4,3,1,1,0,30,30,0,10.0,10.0,0.0,0,0,0,0,0,0,0,227,5616,0,0,1,5,1
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,0,228,5250,2040,0,0,6,0
127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.157480315,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,14,4003,5816617,0,1,0,1
54,14,1,3,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,1,0.203703704,0.7857142859999999,0,0,1,1,1,3,0,0,0,0,0,0,11,2,2,2,2,17,3,17,4.6363636360000005,2.75,5.714285714,0,0,0,0,0,2,1,0,-1,0,1,1,0,1
40,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,9,9,8,6.5,6.0,7.0,0,0,0,0,0,0,0,311,9185,316,0,0,5,0
