proto=udp,proto=tcp,proto=icmp,duration,orig_bytes,resp_bytes,conn_st=S0,conn_st=SF,conn_st=other,missed_bytes,history=D,history=Dd,history=S,history=other,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.004148,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001566,0.00248,0.032609,0.003333,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006177,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006253,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.008525,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001761,0.002774,0.038043,0.003641,1
0,1,0,0.006226,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006223,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006146,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006231,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.006158,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.004258,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001566,0.00248,0.032609,0.003333,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.002188,0.078782,0.001479,0,0,1,0,0,0,0,1,0.00137,0.002187,0.032609,0.003333,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005964,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.006215,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.000572,0,0,0,0,1,0,0,0,0,1,0.000196,0.000294,0.005435,0.000237,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.071355,0.065126,0.001638,0,0,1,0,0,0,0,1,0.001761,0.00271,0.032609,0.003487,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.00613,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.00618,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.066202,0.065126,0.001638,0,0,1,0,0,0,0,1,0.00137,0.002123,0.032609,0.003487,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006281,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006238,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006216,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006129,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.005964,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.0082,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001761,0.002774,0.032609,0.003333,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006283,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006128,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006234,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006153,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005964,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006211,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.008128,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001761,0.002774,0.032609,0.003333,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006163,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006244,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006155,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006229,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.00617,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006197,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.006157,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.00628,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.00628,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006163,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006267,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006201,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.000744,0.018908,0,0,1,0,0,0,0,0,1,0.000783,0.001145,0.021739,0.001279,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.006211,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006163,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006164,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.004155,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001566,0.00248,0.032609,0.003333,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006189,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.006177,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006187,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.064131,0.065126,0.001583,0,0,1,0,0,0,0,1,0.001761,0.002691,0.043478,0.004434,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006265,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005964,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005962,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006126,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.006153,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.008438,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001761,0.002774,0.038043,0.003641,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.00175,0.078782,0.001479,0,0,1,0,0,0,0,1,0.001566,0.002441,0.032609,0.003333,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006145,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.005963,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
0,1,0,0.006283,0,0,1,0,0,0,0,0,1,0,0.000587,0.000881,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,0.000196,0.000294,0,0,1
